"Time (ms)";"Recording (a.u.)"
2.827607106E2;5.819879757E-2
2.827815448E2;5.728324229E-2
2.828023789E2;5.624561296E-2
2.828232130E2;5.502487259E-2
2.828440471E2;5.377361370E-2
2.828648812E2;5.206457717E-2
2.828857154E2;5.032502213E-2
2.829065495E2;4.864650410E-2
2.829273836E2;4.635761589E-2
2.829482177E2;4.412976470E-2
2.829690519E2;4.208502457E-2
2.829898860E2;3.964354381E-2
2.830107201E2;3.711050752E-2
2.830315542E2;3.439436018E-2
2.830523883E2;3.180028687E-2
2.830732225E2;2.908413953E-2
2.830940566E2;2.615436262E-2
2.831148907E2;2.316354869E-2
2.831357248E2;2.011169774E-2
2.831565590E2;1.727347636E-2
2.831773931E2;1.391644032E-2
2.831982272E2;1.071199683E-2
2.832190613E2;7.415997803E-3
2.832398955E2;3.784295175E-3
2.832607296E2;5.188146611E-4
2.832815637E2;-2.655110324E-3
2.833023978E2;-6.042664876E-3
2.833232319E2;-9.643848994E-3
2.833440661E2;-1.287881100E-2
2.833649002E2;-1.590014344E-2
2.833857343E2;-1.925717948E-2
2.834065684E2;-2.246162297E-2
2.834274026E2;-2.548295541E-2
2.834482367E2;-2.838221381E-2
2.834690708E2;-3.149510178E-2
2.834899049E2;-3.442487869E-2
2.835107390E2;-3.714102603E-2
2.835315732E2;-3.997924741E-2
2.835524073E2;-4.275643178E-2
2.835732414E2;-4.504531999E-2
2.835940755E2;-4.739524522E-2
2.836149097E2;-4.983672597E-2
2.836357438E2;-5.185094760E-2
2.836565779E2;-5.386516923E-2
2.836774120E2;-5.563524277E-2
2.836982461E2;-5.731376080E-2
2.837190803E2;-5.880916776E-2
2.837399144E2;-6.012146367E-2
2.837607485E2;-6.122013001E-2
2.837815826E2;-6.225775933E-2
2.838024168E2;-6.320383312E-2
2.838232509E2;-6.381420331E-2
2.838440850E2;-6.433301798E-2
2.838649191E2;-6.469924009E-2
2.838857532E2;-6.476027711E-2
2.839065874E2;-6.497390667E-2
2.839274215E2;-6.466872158E-2
2.839482556E2;-6.421094394E-2
2.839690897E2;-6.384472182E-2
2.839899239E2;-6.326487014E-2
2.840107580E2;-6.256294443E-2
2.840315921E2;-6.143375958E-2
2.840524262E2;-6.036561174E-2
2.840732604E2;-5.899227882E-2
2.840940945E2;-5.746635334E-2
2.841149286E2;-5.606250191E-2
2.841357627E2;-5.417035432E-2
2.841565968E2;-5.246131779E-2
2.841774310E2;-5.056917020E-2
2.841982651E2;-4.861598560E-2
2.842190992E2;-4.644917142E-2
2.842399333E2;-4.412976470E-2
2.842607675E2;-4.181035798E-2
2.842816016E2;-3.918576617E-2
2.843024357E2;-3.668324839E-2
2.843232698E2;-3.378398999E-2
2.843441039E2;-3.109836116E-2
2.843649381E2;-2.838221381E-2
2.843857722E2;-2.529984436E-2
2.844066063E2;-2.233954894E-2
2.844274404E2;-1.947080905E-2
2.844482746E2;-1.644947661E-2
2.844691087E2;-1.345866268E-2
2.844899428E2;-1.040681173E-2
2.845107769E2;-7.446516312E-3
2.845316110E2;-4.486220893E-3
2.845524452E2;-1.403851436E-3
2.845732793E2;1.586962493E-3
2.845941134E2;4.425183874E-3
2.846149475E2;7.446516312E-3
2.846357817E2;1.043733024E-2
2.846566158E2;1.303140355E-2
2.846774499E2;1.596118046E-2
2.846982840E2;1.879940184E-2
2.847191181E2;2.114932707E-2
2.847399523E2;2.389599292E-2
2.847607864E2;2.621539964E-2
2.847816205E2;2.859584338E-2
2.848024546E2;3.091525010E-2
2.848232888E2;3.311258278E-2
2.848441229E2;3.515732292E-2
2.848649570E2;3.683584094E-2
2.848857911E2;3.888058107E-2
2.849066253E2;4.049806207E-2
2.849274594E2;4.205450606E-2
2.849482935E2;4.339732047E-2
2.849691276E2;4.443494980E-2
2.849899617E2;4.568620869E-2
2.850107959E2;4.657124546E-2
2.850316300E2;4.730368969E-2
2.850524641E2;4.791405988E-2
2.850732982E2;4.840235603E-2
2.850941324E2;4.867702261E-2
2.851149665E2;4.886013367E-2
2.851358006E2;4.892117069E-2
2.851566347E2;4.892117069E-2
2.851774688E2;4.870754112E-2
2.851983030E2;4.812768944E-2
2.852191371E2;4.763939329E-2
2.852399712E2;4.709006012E-2
2.852608053E2;4.626606037E-2
2.852816395E2;4.525894955E-2
2.853024736E2;4.422132023E-2
2.853233077E2;4.300057985E-2
2.853441418E2;4.190191351E-2
2.853649759E2;4.040650655E-2
2.853858101E2;3.915524766E-2
2.854066442E2;3.765984069E-2
2.854274783E2;3.604235969E-2
2.854483124E2;3.430280465E-2
2.854691466E2;3.244117557E-2
2.854899807E2;3.061006500E-2
2.855108148E2;2.868739891E-2
2.855316489E2;2.664265877E-2
2.855524830E2;2.468947417E-2
2.855733172E2;2.249214148E-2
2.855941513E2;2.050843837E-2
2.856149854E2;1.834162420E-2
2.856358195E2;1.617481002E-2
2.856566537E2;1.397747734E-2
2.856774878E2;1.208532975E-2
2.856983219E2;9.765923032E-3
2.857191560E2;7.721182897E-3
2.857399902E2;5.523850215E-3
2.857608243E2;3.448591571E-3
2.857816584E2;1.434369945E-3
2.858024925E2;-6.714072085E-4
2.858233266E2;-2.471999268E-3
2.858441608E2;-4.425183874E-3
2.858649949E2;-6.530961028E-3
2.858858290E2;-8.209479049E-3
2.859066631E2;-9.796441542E-3
2.859274973E2;-1.144444105E-2
2.859483314E2;-1.306192206E-2
2.859691655E2;-1.455732902E-2
2.859899996E2;-1.571703238E-2
2.860108337E2;-1.693777276E-2
2.860316679E2;-1.837214270E-2
2.860525020E2;-1.959288308E-2
2.860733361E2;-2.047791986E-2
2.860941702E2;-2.145451216E-2
2.861150044E2;-2.237006745E-2
2.861358385E2;-2.310251167E-2
2.861566726E2;-2.389599292E-2
2.861775067E2;-2.438428907E-2
2.861983408E2;-2.481154820E-2
2.862191750E2;-2.514725181E-2
2.862400091E2;-2.514725181E-2
2.862608432E2;-2.539139988E-2
2.862816773E2;-2.526932585E-2
2.863025115E2;-2.499465926E-2
2.863233456E2;-2.471999268E-2
2.863441797E2;-2.429273354E-2
2.863650138E2;-2.383495590E-2
2.863858479E2;-2.340769677E-2
2.864066821E2;-2.282784509E-2
2.864275162E2;-2.215643788E-2
2.864483503E2;-2.133243812E-2
2.864691844E2;-2.053895688E-2
2.864900186E2;-1.947080905E-2
2.865108527E2;-1.840266121E-2
2.865316868E2;-1.730399487E-2
2.865525209E2;-1.602221747E-2
2.865733551E2;-1.464888455E-2
2.865941892E2;-1.342814417E-2
2.866150233E2;-1.214636677E-2
2.866358574E2;-1.074251534E-2
2.866566915E2;-9.094515824E-3
2.866775257E2;-7.873775445E-3
2.866983598E2;-6.500442518E-3
2.867191939E2;-4.943998535E-3
2.867400280E2;-3.509628590E-3
2.867608622E2;-2.014221625E-3
2.867816963E2;-4.577776421E-4
2.868025304E2;1.098666341E-3
2.868233645E2;2.471999268E-3
2.868441986E2;3.875850703E-3
2.868650328E2;5.401776177E-3
2.868858669E2;6.775109104E-3
2.869067010E2;8.117923521E-3
2.869275351E2;9.125034333E-3
2.869483693E2;1.034577471E-2
2.869692034E2;1.144444105E-2
2.869900375E2;1.248207038E-2
2.870108716E2;1.358073672E-2
2.870317057E2;1.431318094E-2
2.870525399E2;1.516769921E-2
2.870733740E2;1.599169897E-2
2.870942081E2;1.669362468E-2
2.871150422E2;1.724295785E-2
2.871358764E2;1.767021699E-2
2.871567105E2;1.809747612E-2
2.871775446E2;1.834162420E-2
2.871983787E2;1.843317972E-2
2.872192128E2;1.843317972E-2
2.872400470E2;1.846369823E-2
2.872608811E2;1.852473525E-2
2.872817152E2;1.818903165E-2
2.873025493E2;1.803643910E-2
2.873233835E2;1.767021699E-2
2.873442176E2;1.712088382E-2
2.873650517E2;1.651051363E-2
2.873858858E2;1.571703238E-2
2.874067200E2;1.489303262E-2
2.874275541E2;1.376384777E-2
2.874483882E2;1.284829249E-2
2.874692223E2;1.174962615E-2
2.874900564E2;1.058992279E-2
2.875108906E2;9.186071352E-3
2.875317247E2;7.995849483E-3
2.875525588E2;6.714072085E-3
2.875733929E2;4.821924497E-3
2.875942271E2;3.479110080E-3
2.876150612E2;1.892147588E-3
2.876358953E2;1.831110569E-4
2.876567294E2;-1.403851436E-3
2.876775635E2;-3.357036042E-3
2.876983977E2;-4.943998535E-3
2.877192318E2;-6.927701651E-3
2.877400659E2;-8.728293710E-3
2.877609000E2;-1.062044130E-2
2.877817342E2;-1.226844081E-2
2.878025683E2;-1.400799585E-2
2.878234024E2;-1.605273598E-2
2.878442365E2;-1.788384655E-2
2.878650706E2;-1.953184606E-2
2.878859048E2;-2.145451216E-2
2.879067389E2;-2.313303018E-2
2.879275730E2;-2.481154820E-2
2.879484071E2;-2.652058473E-2
2.879692413E2;-2.819910276E-2
2.879900754E2;-2.975554674E-2
2.880109095E2;-3.109836116E-2
2.880317436E2;-3.250221259E-2
2.880525777E2;-3.378398999E-2
2.880734119E2;-3.518784143E-2
2.880942460E2;-3.631702628E-2
2.881150801E2;-3.744621113E-2
2.881359142E2;-3.845332194E-2
2.881567484E2;-3.933835871E-2
2.881775825E2;-4.019287698E-2
2.881984166E2;-4.077272866E-2
2.882192507E2;-4.135258034E-2
2.882400849E2;-4.147465438E-2
2.882609190E2;-4.171880245E-2
2.882817531E2;-4.174932096E-2
2.883025872E2;-4.162724693E-2
2.883234213E2;-4.150517289E-2
2.883442555E2;-4.101687674E-2
2.883650896E2;-4.074221015E-2
2.883859237E2;-4.004028443E-2
2.884067578E2;-3.924680319E-2
2.884275920E2;-3.833124790E-2
2.884484261E2;-3.747672964E-2
2.884692602E2;-3.640858180E-2
2.884900943E2;-3.503524888E-2
2.885109284E2;-3.347880490E-2
2.885317626E2;-3.204443495E-2
2.885525967E2;-3.042695395E-2
2.885734308E2;-2.874843593E-2
2.885942649E2;-2.670369579E-2
2.886150991E2;-2.462843715E-2
2.886359332E2;-2.270577105E-2
2.886567673E2;-2.023377178E-2
2.886776014E2;-1.806695761E-2
2.886984355E2;-1.577806940E-2
2.887192697E2;-1.324503311E-2
2.887401038E2;-1.074251534E-2
2.887609379E2;-8.209479049E-3
2.887817720E2;-5.615405744E-3
2.888026062E2;-2.960295419E-3
2.888234403E2;-2.746665853E-4
2.888442744E2;2.349925230E-3
2.888651085E2;5.096591082E-3
2.888859426E2;7.782219916E-3
2.889067768E2;1.065095981E-2
2.889276109E2;1.339762566E-2
2.889484450E2;1.611377300E-2
2.889692791E2;1.889095737E-2
2.889901133E2;2.154606769E-2
2.890109474E2;2.423169652E-2
2.890317815E2;2.682576983E-2
2.890526156E2;2.935880612E-2
2.890734498E2;3.189184240E-2
2.890942839E2;3.442487869E-2
2.891151180E2;3.671376690E-2
2.891359521E2;3.909421064E-2
2.891567862E2;4.129154332E-2
2.891776204E2;4.327524644E-2
2.891984545E2;4.544206061E-2
2.892192886E2;4.730368969E-2
2.892401227E2;4.913480026E-2
2.892609569E2;5.081331828E-2
2.892817910E2;5.240028077E-2
2.893026251E2;5.371257668E-2
2.893234592E2;5.514694662E-2
2.893442933E2;5.633716849E-2
2.893651275E2;5.740531632E-2
2.893859616E2;5.825983459E-2
2.894067957E2;5.890072329E-2
2.894276298E2;5.951109348E-2
2.894484640E2;5.993835261E-2
2.894692981E2;6.006042665E-2
2.894901322E2;6.002990814E-2
2.895109663E2;5.987731559E-2
2.895318004E2;5.984679708E-2
2.895526346E2;5.920590838E-2
2.895734687E2;5.856501968E-2
2.895943028E2;5.780205695E-2
2.896151369E2;5.694753868E-2
2.896359711E2;5.581835383E-2
2.896568052E2;5.450605792E-2
2.896776393E2;5.322428053E-2
2.896984734E2;5.172887356E-2
2.897193075E2;4.989776299E-2
2.897401417E2;4.806665242E-2
2.897609758E2;4.602191229E-2
2.897818099E2;4.373302408E-2
2.898026440E2;4.159672842E-2
2.898234782E2;3.927732170E-2
2.898443123E2;3.646961882E-2
2.898651464E2;3.387554552E-2
2.898859805E2;3.109836116E-2
2.899068147E2;2.841273232E-2
2.899276488E2;2.542191839E-2
2.899484829E2;2.230903043E-2
2.899693170E2;1.928769799E-2
2.899901511E2;1.614429151E-2
2.900109853E2;1.293984802E-2
2.900318194E2;9.796441542E-3
2.900526535E2;6.500442518E-3
2.900734876E2;3.326517533E-3
2.900943218E2;-6.103701895E-5
2.901151559E2;-3.295999023E-3
2.901359900E2;-6.775109104E-3
2.901568241E2;-9.949034089E-3
2.901776582E2;-1.330607013E-2
2.901984924E2;-1.660206915E-2
2.902193265E2;-1.962340159E-2
2.902401606E2;-2.282784509E-2
2.902609947E2;-2.594073305E-2
2.902818289E2;-2.887050996E-2
2.903026630E2;-3.189184240E-2
2.903234971E2;-3.457747124E-2
2.903443312E2;-3.741569262E-2
2.903651653E2;-3.997924741E-2
2.903859995E2;-4.242072817E-2
2.904068336E2;-4.480117191E-2
2.904276677E2;-4.705954161E-2
2.904485018E2;-4.934842982E-2
2.904693360E2;-5.114902188E-2
2.904901701E2;-5.316324351E-2
2.905110042E2;-5.490279855E-2
2.905318383E2;-5.645924253E-2
2.905526724E2;-5.798516800E-2
2.905735066E2;-5.908383435E-2
2.905943407E2;-6.045716727E-2
2.906151748E2;-6.112857448E-2
2.906360089E2;-6.195257424E-2
2.906568431E2;-6.262398144E-2
2.906776772E2;-6.286812952E-2
2.906985113E2;-6.332590716E-2
2.907193454E2;-6.360057375E-2
2.907401796E2;-6.366161077E-2
2.907610137E2;-6.332590716E-2
2.907818478E2;-6.299020356E-2
2.908026819E2;-6.244087039E-2
2.908235160E2;-6.158635212E-2
2.908443502E2;-6.079287088E-2
2.908651843E2;-5.972472304E-2
2.908860184E2;-5.853450117E-2
2.909068525E2;-5.706961272E-2
2.909276867E2;-5.575731681E-2
2.909485208E2;-5.410931730E-2
2.909693549E2;-5.227820673E-2
2.909901890E2;-5.056917020E-2
2.910110231E2;-4.846339305E-2
2.910318573E2;-4.620502335E-2
2.910526914E2;-4.416028321E-2
2.910735255E2;-4.159672842E-2
2.910943596E2;-3.921628468E-2
2.911151938E2;-3.640858180E-2
2.911360279E2;-3.399761956E-2
2.911568620E2;-3.128147221E-2
2.911776961E2;-2.838221381E-2
2.911985302E2;-2.551347392E-2
2.912193644E2;-2.264473403E-2
2.912401985E2;-1.980651265E-2
2.912610326E2;-1.687673574E-2
2.912818667E2;-1.379436628E-2
2.913027009E2;-1.068147832E-2
2.913235350E2;-7.721182897E-3
2.913443691E2;-4.638813440E-3
2.913652032E2;-1.495406964E-3
2.913860373E2;1.251258889E-3
2.914068715E2;4.333628346E-3
2.914277056E2;7.354960784E-3
2.914485397E2;1.025421918E-2
2.914693738E2;1.315347758E-2
2.914902080E2;1.617481002E-2
2.915110421E2;1.910458693E-2
2.915318762E2;2.157658620E-2
2.915527103E2;2.429273354E-2
2.915735445E2;2.691732536E-2
2.915943786E2;2.929776910E-2
2.916152127E2;3.176976836E-2
2.916360468E2;3.378398999E-2
2.916568809E2;3.592028565E-2
2.916777151E2;3.790398877E-2
2.916985492E2;3.982665487E-2
2.917193833E2;4.153569140E-2
2.917402174E2;4.300057985E-2
2.917610516E2;4.449598682E-2
2.917818857E2;4.568620869E-2
2.918027198E2;4.684591205E-2
2.918235539E2;4.779198584E-2
2.918443880E2;4.855494858E-2
2.918652222E2;4.937894833E-2
2.918860563E2;4.974517045E-2
2.919068904E2;5.020294809E-2
2.919277245E2;5.032502213E-2
2.919485587E2;5.023346660E-2
2.919693928E2;5.020294809E-2
2.919902269E2;4.995880001E-2
2.920110610E2;4.956205939E-2
2.920318951E2;4.876857814E-2
2.920527293E2;4.824976348E-2
2.920735634E2;4.766991180E-2
2.920943975E2;4.675435652E-2
2.921152316E2;4.565569018E-2
2.921360658E2;4.455702383E-2
2.921568999E2;4.330576495E-2
2.921777340E2;4.205450606E-2
2.921985681E2;4.046754357E-2
2.922194023E2;3.897213660E-2
2.922402364E2;3.729361858E-2
2.922610705E2;3.567613758E-2
2.922819046E2;3.381450850E-2
2.923027387E2;3.195287942E-2
2.923235729E2;3.021332438E-2
2.923444070E2;2.822962127E-2
2.923652411E2;2.621539964E-2
2.923860752E2;2.432325205E-2
2.924069094E2;2.215643788E-2
2.924277435E2;2.020325327E-2
2.924485776E2;1.791436506E-2
2.924694117E2;1.590014344E-2
2.924902458E2;1.367229225E-2
2.925110800E2;1.132236702E-2
2.925319141E2;9.308145390E-3
2.925527482E2;7.141331217E-3
2.925735823E2;5.188146611E-3
2.925944165E2;2.868739891E-3
2.926152506E2;8.239997559E-4
2.926360847E2;-1.098666341E-3
2.926569188E2;-3.173924986E-3
2.926777529E2;-5.310220649E-3
2.926985871E2;-7.049775689E-3
2.927194212E2;-8.911404767E-3
2.927402553E2;-1.074251534E-2
2.927610894E2;-1.245155187E-2
2.927819236E2;-1.376384777E-2
2.928027577E2;-1.522873623E-2
2.928235918E2;-1.657155065E-2
2.928444259E2;-1.809747612E-2
2.928652600E2;-1.910458693E-2
2.928860942E2;-2.032532731E-2
2.929069283E2;-2.145451216E-2
2.929277624E2;-2.267525254E-2
2.929485965E2;-2.346873379E-2
2.929694307E2;-2.432325205E-2
2.929902648E2;-2.490310373E-2
2.930110989E2;-2.554399243E-2
2.930319330E2;-2.584917753E-2
2.930527672E2;-2.618488113E-2
2.930736013E2;-2.627643666E-2
2.930944354E2;-2.618488113E-2
2.931152695E2;-2.615436262E-2
2.931361036E2;-2.606280709E-2
2.931569378E2;-2.569658498E-2
2.931777719E2;-2.529984436E-2
2.931986060E2;-2.505569628E-2
2.932194401E2;-2.441480758E-2
2.932402743E2;-2.368236335E-2
2.932611084E2;-2.313303018E-2
2.932819425E2;-2.206488235E-2
2.933027766E2;-2.124088260E-2
2.933236107E2;-2.020325327E-2
2.933444449E2;-1.889095737E-2
2.933652790E2;-1.767021699E-2
2.933861131E2;-1.635792108E-2
2.934069472E2;-1.519821772E-2
2.934277814E2;-1.370281075E-2
2.934486155E2;-1.226844081E-2
2.934694496E2;-1.068147832E-2
2.934902837E2;-9.216589862E-3
2.935111178E2;-7.782219916E-3
2.935319520E2;-5.951109348E-3
2.935527861E2;-4.638813440E-3
2.935736202E2;-2.929776910E-3
2.935944543E2;-1.281777398E-3
2.936152885E2;2.441480758E-4
2.936361226E2;2.014221625E-3
2.936569567E2;3.295999023E-3
2.936777908E2;4.943998535E-3
2.936986249E2;6.225775933E-3
2.937194591E2;7.782219916E-3
2.937402932E2;9.216589862E-3
2.937611273E2;1.028473769E-2
2.937819614E2;1.181066317E-2
2.938027956E2;1.269569994E-2
2.938236297E2;1.403851436E-2
2.938444638E2;1.486251411E-2
2.938652979E2;1.590014344E-2
2.938861321E2;1.678518021E-2
2.939069662E2;1.745658742E-2
2.939278003E2;1.843317972E-2
2.939486344E2;1.895199438E-2
2.939694685E2;1.931821650E-2
2.939903027E2;1.989806818E-2
2.940111368E2;2.002014222E-2
2.940319709E2;2.032532731E-2
2.940528050E2;2.023377178E-2
2.940736392E2;2.011169774E-2
2.940944733E2;1.989806818E-2
2.941153074E2;1.959288308E-2
2.941361415E2;1.910458693E-2
2.941569756E2;1.861629078E-2
2.941778098E2;1.794488357E-2
2.941986439E2;1.715140233E-2
2.942194780E2;1.617481002E-2
2.942403121E2;1.528977325E-2
2.942611463E2;1.437421796E-2
2.942819804E2;1.312295907E-2
2.943028145E2;1.184118168E-2
2.943236486E2;1.086458937E-2
2.943444827E2;9.552293466E-3
2.943653169E2;8.270516068E-3
2.943861510E2;6.653035066E-3
2.944069851E2;4.974517045E-3
2.944278192E2;3.601184118E-3
2.944486534E2;1.953184606E-3
2.944694875E2;1.831110569E-4
2.944903216E2;-1.556443983E-3
2.945111557E2;-3.173924986E-3
2.945319898E2;-4.821924497E-3
2.945528240E2;-6.775109104E-3
2.945736581E2;-8.606219672E-3
2.945944922E2;-1.028473769E-2
2.946153263E2;-1.196325571E-2
2.946361605E2;-1.391644032E-2
2.946569946E2;-1.562547685E-2
2.946778287E2;-1.745658742E-2
2.946986628E2;-1.928769799E-2
2.947194970E2;-2.096621601E-2
2.947403311E2;-2.267525254E-2
2.947611652E2;-2.456740013E-2
2.947819993E2;-2.603228858E-2
2.948028334E2;-2.755821406E-2
2.948236676E2;-2.902310251E-2
2.948445017E2;-3.054902799E-2
2.948653358E2;-3.180028687E-2
2.948861699E2;-3.286843471E-2
2.949070041E2;-3.396710105E-2
2.949278382E2;-3.534043397E-2
2.949486723E2;-3.595080416E-2
2.949695064E2;-3.668324839E-2
2.949903405E2;-3.772087771E-2
2.950111747E2;-3.827021088E-2
2.950320088E2;-3.863643300E-2
2.950528429E2;-3.894161809E-2
2.950736770E2;-3.900265511E-2
2.950945112E2;-3.949095126E-2
2.951153453E2;-3.946043275E-2
2.951361794E2;-3.906369213E-2
2.951570135E2;-3.869747002E-2
2.951778476E2;-3.851435896E-2
2.951986818E2;-3.796502579E-2
2.952195159E2;-3.723258156E-2
2.952403500E2;-3.640858180E-2
2.952611841E2;-3.546250801E-2
2.952820183E2;-3.445539720E-2
2.953028524E2;-3.305154576E-2
2.953236865E2;-3.173924986E-2
2.953445206E2;-3.051850948E-2
2.953653547E2;-2.893154698E-2
2.953861889E2;-2.737510300E-2
2.954070230E2;-2.551347392E-2
2.954278571E2;-2.371288186E-2
2.954486912E2;-2.191228980E-2
2.954695254E2;-1.974547563E-2
2.954903595E2;-1.757866146E-2
2.955111936E2;-1.550340281E-2
2.955320277E2;-1.315347758E-2
2.955528619E2;-1.055940428E-2
2.955736960E2;-8.209479049E-3
2.955945301E2;-5.737479781E-3
2.956153642E2;-3.021332438E-3
2.956361983E2;-3.967406232E-4
2.956570325E2;2.044740135E-3
2.956778666E2;4.638813440E-3
2.956987007E2;7.477034822E-3
2.957195348E2;1.004058962E-2
2.957403690E2;1.281777398E-2
2.957612031E2;1.541184729E-2
2.957820372E2;1.821955016E-2
2.958028713E2;2.099673452E-2
2.958237054E2;2.359080782E-2
2.958445396E2;2.627643666E-2
2.958653737E2;2.905362102E-2
2.958862078E2;3.158665731E-2
2.959070419E2;3.405865658E-2
2.959278761E2;3.628650777E-2
2.959487102E2;3.872798853E-2
2.959695443E2;4.074221015E-2
2.959903784E2;4.309213538E-2
2.960112125E2;4.498428297E-2
2.960320467E2;4.702902310E-2
2.960528808E2;4.898220771E-2
2.960737149E2;5.050813318E-2
2.960945490E2;5.221716971E-2
2.961153832E2;5.365153966E-2
2.961362173E2;5.493331706E-2
2.961570514E2;5.621509445E-2
2.961778855E2;5.716116825E-2
2.961987196E2;5.825983459E-2
2.962195538E2;5.874813074E-2
2.962403879E2;5.945005646E-2
2.962612220E2;5.990783410E-2
2.962820561E2;5.990783410E-2
2.963028903E2;6.002990814E-2
2.963237244E2;5.975524155E-2
2.963445585E2;5.951109348E-2
2.963653926E2;5.911435286E-2
2.963862268E2;5.841242714E-2
2.964070609E2;5.780205695E-2
2.964278950E2;5.670339061E-2
2.964487291E2;5.594042787E-2
2.964695632E2;5.462813196E-2
2.964903974E2;5.319376202E-2
2.965112315E2;5.160679952E-2
2.965320656E2;4.980620746E-2
2.965528997E2;4.809717093E-2
2.965737339E2;4.589983825E-2
2.965945680E2;4.373302408E-2
2.966154021E2;4.159672842E-2
2.966362362E2;3.912472915E-2
2.966570703E2;3.686635945E-2
2.966779045E2;3.405865658E-2
2.966987386E2;3.158665731E-2
2.967195727E2;2.877895444E-2
2.967404068E2;2.587969604E-2
2.967612410E2;2.304147465E-2
2.967820751E2;1.992858669E-2
2.968029092E2;1.684621723E-2
2.968237433E2;1.361125523E-2
2.968445774E2;1.040681173E-2
2.968654116E2;7.171849727E-3
2.968862457E2;4.028443251E-3
2.969070798E2;9.460737938E-4
2.969279139E2;-2.441480758E-3
2.969487481E2;-5.615405744E-3
2.969695822E2;-8.880886258E-3
2.969904163E2;-1.190221870E-2
2.970112504E2;-1.525925474E-2
2.970320845E2;-1.837214270E-2
2.970529187E2;-2.148503067E-2
2.970737528E2;-2.478102969E-2
2.970945869E2;-2.758873257E-2
2.971154210E2;-3.073213904E-2
2.971362552E2;-3.357036042E-2
2.971570893E2;-3.631702628E-2
2.971779234E2;-3.921628468E-2
2.971987575E2;-4.138309885E-2
2.972195917E2;-4.382457961E-2
2.972404258E2;-4.623554186E-2
2.972612599E2;-4.843287454E-2
2.972820940E2;-5.059968871E-2
2.973029281E2;-5.236976226E-2
2.973237623E2;-5.444502091E-2
2.973445964E2;-5.627613147E-2
2.973654305E2;-5.780205695E-2
2.973862646E2;-5.914487136E-2
2.974070988E2;-6.039613025E-2
2.974279329E2;-6.155583361E-2
2.974487670E2;-6.225775933E-2
2.974696011E2;-6.302072207E-2
2.974904352E2;-6.366161077E-2
2.975112694E2;-6.387524033E-2
2.975321035E2;-6.418042543E-2
2.975529376E2;-6.421094394E-2
2.975737717E2;-6.405835139E-2
2.975946059E2;-6.369212928E-2
2.976154400E2;-6.308175909E-2
2.976362741E2;-6.237983337E-2
2.976571082E2;-6.152531510E-2
2.976779423E2;-6.076235237E-2
2.976987765E2;-5.938901944E-2
2.977196106E2;-5.807672353E-2
2.977404447E2;-5.664235359E-2
2.977612788E2;-5.511642811E-2
2.977821130E2;-5.325479904E-2
2.978029471E2;-5.145420698E-2
2.978237812E2;-4.965361492E-2
2.978446153E2;-4.742576373E-2
2.978654494E2;-4.516739402E-2
2.978862836E2;-4.275643178E-2
